t_dat,customer_id,article_id,price
2020-03-19,U00006,1000066,39.23
2020-09-24,U00445,1000132,43.15
2020-10-06,U00497,1000088,65.52
2020-10-28,U00256,1000080,54.19
2020-07-28,U00474,1000124,65.95
2020-09-16,U00089,1000123,89.33
2020-01-22,U00484,1000016,37.18
2020-05-07,U00114,1000038,31.16
2020-12-26,U00061,1000166,23.51
2020-08-15,U00291,1000163,90.19
2020-12-28,U00419,1000134,89.42
2020-12-07,U00186,1000170,8.09
2020-11-04,U00487,1000084,52.7
2020-05-18,U00492,1000136,84.58
2020-09-28,U00040,1000014,46.98
2020-09-08,U00125,1000065,79.94
2020-03-23,U00479,1000166,85.61
2020-04-23,U00367,1000116,21.68
2020-10-09,U00282,1000071,13.59
2020-04-24,U00425,1000016,90.18
2020-03-17,U00155,1000015,24.53
2020-04-19,U00389,1000148,49.86
2020-02-18,U00451,1000013,34.97
2020-11-03,U00100,1000122,15.94
2020-02-16,U00101,1000025,55.98
2020-04-20,U00249,1000076,58.52
2020-10-14,U00440,1000028,72.68
2020-08-25,U00329,1000049,60.36
2020-11-20,U00386,1000116,98.27
2020-05-25,U00208,1000153,30.45
2020-11-06,U00168,1000129,50.43
2020-05-21,U00153,1000067,86.52
2020-04-11,U00140,1000173,57.76
2020-05-21,U00225,1000028,96.86
2020-03-16,U00003,1000081,88.98
2020-09-16,U00253,1000041,21.81
2020-07-22,U00155,1000024,91.98
2020-08-11,U00326,1000175,55.63
2020-03-07,U00398,1000027,76.71
2020-04-10,U00256,1000078,35.08
2020-09-16,U00052,1000175,33.21
2020-10-07,U00292,1000172,19.53
2020-03-07,U00392,1000101,78.87
2020-03-20,U00339,1000040,35.61
2020-09-16,U00334,1000152,79.14
2020-12-09,U00117,1000067,49.37
2020-05-12,U00074,1000078,36.37
2020-06-27,U00381,1000080,47.27
2020-07-19,U00201,1000195,44.21
2020-07-02,U00495,1000104,38.24
2020-03-15,U00392,1000070,6.83
2020-12-07,U00106,1000169,72.37
2020-05-27,U00191,1000006,35.25
2020-07-11,U00285,1000143,74.47
2020-04-20,U00257,1000112,85.5
2020-02-03,U00124,1000041,35.6
2020-08-24,U00303,1000120,94.49
2020-01-25,U00337,1000099,69.65
2020-12-16,U00127,1000071,97.77
2020-10-13,U00030,1000025,10.27
2020-06-09,U00275,1000094,46.18
2020-05-04,U00241,1000034,87.8
2020-02-11,U00396,1000187,43.9
2020-03-28,U00077,1000150,33.09
2020-04-18,U00045,1000112,28.05
2020-10-18,U00390,1000169,29.51
2020-09-27,U00149,1000176,7.05
2020-02-28,U00402,1000179,71.87
2020-06-28,U00184,1000197,46.91
2020-04-06,U00164,1000119,26.4
2020-06-11,U00101,1000173,96.32
2020-05-09,U00309,1000191,92.67
2020-03-04,U00328,1000105,45.17
2020-08-26,U00024,1000135,10.67
2020-09-12,U00008,1000144,46.1
2020-01-17,U00447,1000083,79.27
2020-08-10,U00294,1000085,64.63
2020-12-03,U00289,1000023,96.58
2020-02-18,U00081,1000131,84.55
2020-02-19,U00472,1000119,62.34
2020-04-25,U00037,1000196,69.29
2020-05-15,U00231,1000189,19.31
2020-06-03,U00093,1000165,59.07
2020-08-17,U00399,1000177,74.51
2020-07-01,U00205,1000147,32.62
2020-10-27,U00199,1000004,5.8
2020-06-14,U00077,1000066,85.42
2020-10-22,U00393,1000083,55.04
2020-11-22,U00102,1000197,82.22
2020-06-23,U00444,1000147,19.34
2020-03-07,U00157,1000046,14.48
2020-09-20,U00483,1000010,78.27
2020-09-12,U00488,1000017,35.78
2020-06-08,U00336,1000053,23.96
2020-03-14,U00138,1000059,93.01
2020-04-25,U00181,1000006,17.91
2020-08-04,U00427,1000096,7.39
2020-12-28,U00378,1000053,40.76
2020-08-15,U00204,1000050,24.33
2020-07-19,U00417,1000031,13.73
2020-03-17,U00467,1000148,73.1
2020-02-06,U00387,1000053,16.31
2020-08-24,U00309,1000091,75.47
2020-06-14,U00097,1000053,97.6
2020-09-12,U00244,1000065,52.82
2020-08-01,U00003,1000097,80.52
2020-07-28,U00051,1000090,38.88
2020-05-27,U00033,1000111,93.92
2020-11-10,U00117,1000179,12.94
2020-11-26,U00199,1000120,6.49
2020-05-24,U00331,1000082,9.26
2020-04-06,U00289,1000002,17.03
2020-03-05,U00355,1000120,76.66
2020-01-20,U00410,1000053,86.44
2020-11-10,U00190,1000158,44.0
2020-03-14,U00088,1000044,93.01
2020-03-24,U00414,1000171,22.07
2020-02-26,U00083,1000007,51.77
2020-05-13,U00320,1000095,90.44
2020-05-20,U00164,1000007,78.63
2020-06-01,U00455,1000120,8.22
2020-03-14,U00023,1000138,40.44
2020-10-24,U00268,1000043,19.87
2020-01-12,U00459,1000057,13.66
2020-02-04,U00495,1000121,48.66
2020-07-28,U00459,1000137,46.4
2020-10-26,U00326,1000000,34.27
2020-08-09,U00065,1000082,66.7
2020-06-20,U00342,1000183,14.06
2020-08-24,U00425,1000146,23.45
2020-04-17,U00066,1000036,26.2
2020-02-24,U00048,1000183,42.96
2020-10-04,U00127,1000057,28.56
2020-12-22,U00154,1000084,71.78
2020-08-22,U00302,1000133,53.59
2020-05-25,U00460,1000033,35.83
2020-06-22,U00074,1000148,74.22
2020-01-24,U00463,1000098,64.4
2020-04-06,U00007,1000036,64.66
2020-04-06,U00203,1000082,6.1
2020-08-16,U00439,1000088,22.65
2020-10-13,U00231,1000054,47.6
2020-05-18,U00225,1000030,75.03
2020-11-25,U00263,1000086,36.7
2020-03-09,U00174,1000124,77.57
2020-08-22,U00049,1000171,85.48
2020-09-09,U00032,1000093,45.09
2020-01-18,U00064,1000024,26.35
2020-08-27,U00056,1000030,56.74
2020-05-05,U00447,1000088,33.86
2020-07-18,U00481,1000021,95.83
2020-09-06,U00203,1000130,23.32
2020-11-08,U00397,1000004,23.68
2020-12-12,U00269,1000153,78.31
2020-10-28,U00271,1000134,9.42
2020-09-12,U00276,1000058,70.21
2020-09-06,U00191,1000040,14.41
2020-03-21,U00324,1000158,26.27
2020-12-05,U00276,1000156,44.86
2020-04-09,U00025,1000102,32.87
2020-09-14,U00457,1000121,48.99
2020-03-24,U00480,1000076,5.03
2020-05-23,U00284,1000171,34.29
2020-12-20,U00304,1000017,10.57
2020-07-05,U00073,1000123,82.31
2020-04-13,U00402,1000040,65.73
2020-07-19,U00099,1000063,83.43
2020-02-08,U00493,1000070,18.2
2020-07-04,U00371,1000189,60.08
2020-11-05,U00105,1000113,18.39
2020-05-25,U00167,1000002,64.86
2020-09-10,U00268,1000026,77.54
2020-10-16,U00118,1000169,46.2
2020-02-18,U00380,1000156,47.71
2020-02-25,U00466,1000184,37.09
2020-05-02,U00195,1000065,15.61
2020-08-14,U00299,1000043,87.37
2020-12-28,U00406,1000124,76.3
2020-04-17,U00052,1000022,98.77
2020-10-20,U00442,1000092,27.68
2020-11-16,U00428,1000179,95.54
2020-07-02,U00326,1000026,86.33
2020-05-27,U00370,1000187,30.93
2020-05-21,U00260,1000084,44.45
2020-05-12,U00042,1000003,14.51
2020-08-08,U00299,1000126,25.81
2020-07-22,U00136,1000026,98.75
2020-12-16,U00287,1000155,83.72
2020-07-20,U00265,1000170,40.96
2020-10-04,U00302,1000164,94.68
2020-10-04,U00060,1000195,27.43
2020-10-22,U00363,1000154,44.65
2020-07-23,U00381,1000010,37.65
2020-08-28,U00235,1000146,86.16
2020-01-13,U00416,1000160,74.97
2020-07-22,U00464,1000006,25.31
2020-03-01,U00322,1000084,14.29
2020-07-26,U00014,1000186,47.92
2020-05-12,U00419,1000174,37.34
2020-04-09,U00228,1000012,35.5
2020-12-21,U00134,1000196,79.6
2020-04-18,U00394,1000140,65.94
2020-12-13,U00385,1000089,78.41
2020-03-28,U00255,1000022,36.37
2020-10-18,U00378,1000058,34.75
2020-05-04,U00468,1000184,13.5
2020-07-11,U00318,1000127,65.11
2020-07-07,U00135,1000181,50.63
2020-06-26,U00224,1000092,75.95
2020-03-11,U00008,1000028,22.84
2020-05-17,U00358,1000164,57.69
2020-09-18,U00091,1000101,63.14
2020-02-07,U00047,1000023,71.9
2020-11-13,U00436,1000067,18.7
2020-06-18,U00181,1000101,17.51
2020-07-04,U00432,1000188,81.57
2020-05-20,U00291,1000021,35.44
2020-04-15,U00422,1000010,28.11
2020-03-22,U00140,1000006,51.48
2020-12-08,U00125,1000057,46.39
2020-04-05,U00006,1000075,27.91
2020-01-28,U00313,1000123,83.77
2020-07-18,U00282,1000145,23.07
2020-03-28,U00265,1000148,42.56
2020-10-13,U00382,1000066,71.43
2020-06-26,U00410,1000067,45.54
2020-06-08,U00163,1000138,38.56
2020-12-05,U00164,1000179,28.21
2020-09-19,U00065,1000024,97.22
2020-09-23,U00243,1000137,34.47
2020-10-08,U00368,1000089,72.45
2020-11-18,U00420,1000057,48.74
2020-10-27,U00027,1000117,63.17
2020-08-19,U00223,1000016,94.6
2020-03-01,U00286,1000114,57.55
2020-01-12,U00244,1000180,18.9
2020-11-12,U00033,1000184,30.95
2020-05-24,U00014,1000182,61.19
2020-07-23,U00391,1000034,97.7
2020-04-22,U00231,1000079,55.61
2020-11-10,U00169,1000059,58.57
2020-09-14,U00073,1000196,55.72
2020-11-19,U00161,1000001,96.26
2020-01-23,U00386,1000091,60.22
2020-02-20,U00032,1000135,43.89
2020-03-24,U00099,1000063,97.1
2020-03-27,U00092,1000007,66.04
2020-08-24,U00061,1000084,13.38
2020-07-19,U00358,1000175,41.42
2020-07-13,U00356,1000121,18.02
2020-06-06,U00049,1000079,38.38
2020-12-14,U00450,1000064,51.97
2020-03-09,U00205,1000051,26.3
2020-11-21,U00041,1000086,47.46
2020-02-17,U00131,1000005,87.65
2020-01-18,U00030,1000174,40.08
2020-03-01,U00493,1000135,6.18
2020-06-13,U00156,1000007,80.2
2020-10-19,U00191,1000017,94.84
2020-04-21,U00317,1000127,22.09
2020-04-12,U00049,1000174,90.79
2020-10-12,U00293,1000045,88.8
2020-12-28,U00450,1000197,21.68
2020-03-27,U00419,1000113,7.85
2020-01-18,U00454,1000030,80.88
2020-05-10,U00055,1000089,69.21
2020-10-17,U00085,1000025,51.78
2020-10-05,U00313,1000086,93.15
2020-11-18,U00425,1000099,78.7
2020-02-22,U00283,1000016,36.8
2020-06-05,U00122,1000125,22.7
2020-07-02,U00183,1000015,91.16
2020-08-26,U00431,1000168,71.52
2020-10-04,U00434,1000133,13.55
2020-11-11,U00466,1000134,57.92
2020-12-18,U00267,1000100,76.15
2020-11-07,U00144,1000082,17.73
2020-04-10,U00483,1000160,45.07
2020-07-13,U00042,1000125,7.24
2020-02-11,U00287,1000123,62.31
2020-05-16,U00402,1000197,32.0
2020-11-23,U00028,1000135,83.14
2020-04-03,U00157,1000150,75.3
2020-10-18,U00088,1000164,34.48
2020-01-18,U00014,1000012,95.88
2020-07-07,U00180,1000137,9.93
2020-11-28,U00222,1000189,52.79
2020-03-17,U00189,1000174,70.72
2020-04-04,U00234,1000047,88.88
2020-12-11,U00037,1000182,24.14
2020-04-19,U00327,1000156,6.47
2020-07-07,U00460,1000176,15.94
2020-05-01,U00463,1000061,67.0
2020-06-06,U00199,1000058,39.95
2020-07-02,U00079,1000036,61.28
2020-10-22,U00132,1000108,68.96
2020-12-28,U00461,1000160,34.12
2020-11-24,U00467,1000069,43.47
2020-01-14,U00421,1000105,40.45
2020-04-27,U00398,1000124,28.82
2020-01-21,U00354,1000101,8.93
2020-08-05,U00339,1000176,25.96
2020-11-04,U00059,1000040,89.81
2020-08-03,U00093,1000137,35.77
2020-12-09,U00489,1000174,72.21
2020-12-13,U00145,1000137,31.93
2020-10-09,U00055,1000194,16.22
2020-04-03,U00284,1000127,23.87
2020-09-02,U00240,1000122,15.28
2020-04-02,U00426,1000099,22.34
2020-12-26,U00034,1000061,45.98
2020-06-15,U00378,1000036,46.55
2020-01-22,U00478,1000128,77.08
2020-04-25,U00107,1000185,34.88
2020-10-01,U00485,1000039,37.09
2020-05-06,U00179,1000118,23.86
2020-11-02,U00200,1000097,19.39
2020-05-17,U00032,1000057,22.29
2020-04-11,U00336,1000184,46.25
2020-08-03,U00431,1000062,61.56
2020-05-18,U00082,1000036,56.43
2020-06-02,U00057,1000175,11.12
2020-09-18,U00008,1000158,72.73
2020-12-11,U00189,1000009,18.49
2020-02-22,U00119,1000001,40.83
2020-10-02,U00416,1000099,77.26
2020-02-28,U00114,1000195,64.06
2020-10-18,U00037,1000005,65.99
2020-08-19,U00330,1000098,31.55
2020-10-13,U00230,1000191,27.34
2020-08-20,U00128,1000088,97.13
2020-11-15,U00245,1000039,47.7
2020-06-08,U00073,1000073,64.89
2020-03-13,U00131,1000041,39.6
2020-01-14,U00412,1000076,18.53
2020-08-14,U00363,1000138,85.06
2020-07-05,U00430,1000160,38.18
2020-07-14,U00452,1000106,48.29
2020-08-15,U00487,1000099,48.57
2020-06-11,U00340,1000102,17.51
2020-09-07,U00125,1000055,71.98
2020-10-07,U00485,1000186,66.98
2020-10-12,U00460,1000118,56.53
2020-07-12,U00329,1000078,25.07
2020-03-16,U00055,1000138,66.31
2020-05-27,U00489,1000198,86.79
2020-07-02,U00102,1000055,36.74
2020-03-22,U00196,1000132,45.59
2020-08-01,U00355,1000052,41.28
2020-11-06,U00139,1000190,68.98
2020-03-21,U00205,1000147,78.49
2020-04-05,U00210,1000081,49.05
2020-12-05,U00390,1000124,34.72
2020-10-17,U00376,1000160,87.34
2020-11-04,U00402,1000016,13.06
2020-01-28,U00445,1000013,36.16
2020-02-11,U00476,1000091,24.08
2020-03-07,U00157,1000016,39.12
2020-06-19,U00463,1000114,49.66
2020-12-06,U00148,1000077,14.54
2020-09-06,U00461,1000038,20.35
2020-02-18,U00466,1000158,43.51
2020-09-18,U00321,1000120,70.79
2020-05-23,U00434,1000063,96.76
2020-11-05,U00465,1000113,14.12
2020-01-05,U00450,1000097,49.44
2020-08-06,U00392,1000005,60.1
2020-06-15,U00299,1000146,22.09
2020-01-16,U00484,1000171,58.28
2020-06-03,U00453,1000094,11.48
2020-03-20,U00153,1000173,42.0
2020-03-04,U00478,1000171,23.53
2020-11-11,U00149,1000182,79.52
2020-02-12,U00308,1000126,6.5
2020-10-14,U00086,1000093,85.02
2020-04-17,U00143,1000133,90.0
2020-01-16,U00163,1000042,9.89
2020-04-23,U00156,1000067,47.2
2020-07-11,U00020,1000069,75.5
2020-11-15,U00337,1000020,36.29
2020-01-05,U00446,1000159,6.0
2020-10-01,U00154,1000097,23.77
2020-08-13,U00198,1000009,70.36
2020-05-23,U00192,1000085,39.48
2020-09-28,U00401,1000108,43.28
2020-06-05,U00482,1000088,72.6
2020-09-07,U00250,1000072,30.07
2020-08-22,U00043,1000170,90.85
2020-09-04,U00011,1000032,80.79
2020-02-08,U00038,1000045,40.1
2020-03-19,U00410,1000060,78.21
2020-02-01,U00370,1000003,74.23
2020-06-28,U00465,1000158,11.62
2020-10-21,U00494,1000117,64.31
2020-06-26,U00340,1000027,62.58
2020-01-23,U00071,1000051,91.29
2020-02-06,U00046,1000183,94.43
2020-01-14,U00405,1000175,26.91
2020-01-23,U00040,1000099,35.12
2020-09-07,U00243,1000050,71.57
2020-08-20,U00361,1000047,49.11
2020-12-22,U00303,1000015,46.6
2020-09-01,U00040,1000045,96.57
2020-05-05,U00449,1000138,59.09
2020-04-23,U00063,1000179,76.6
2020-04-06,U00434,1000082,76.09
2020-04-06,U00202,1000162,83.59
2020-05-20,U00211,1000129,65.22
2020-04-14,U00128,1000088,74.13
2020-09-01,U00335,1000174,28.66
2020-03-03,U00031,1000016,51.43
2020-12-02,U00317,1000193,81.86
2020-02-22,U00391,1000183,46.92
2020-12-22,U00045,1000081,60.29
2020-06-23,U00348,1000155,68.75
2020-02-19,U00134,1000186,83.93
2020-08-12,U00380,1000122,39.82
2020-05-25,U00250,1000080,56.32
2020-12-07,U00116,1000150,21.03
2020-12-12,U00209,1000119,87.72
2020-06-26,U00433,1000103,48.58
2020-08-15,U00078,1000036,74.36
2020-07-14,U00486,1000006,87.1
2020-06-13,U00445,1000161,19.04
2020-06-01,U00222,1000169,90.1
2020-03-19,U00484,1000047,25.4
2020-01-13,U00241,1000038,30.46
2020-04-01,U00254,1000100,19.88
2020-09-09,U00116,1000048,50.73
2020-12-16,U00221,1000111,94.05
2020-03-16,U00496,1000170,10.62
2020-02-03,U00487,1000082,71.37
2020-10-10,U00072,1000060,53.76
2020-08-26,U00110,1000106,51.11
2020-05-21,U00081,1000086,64.26
2020-11-20,U00219,1000156,16.45
2020-03-17,U00144,1000087,73.13
2020-12-28,U00065,1000094,58.14
2020-08-03,U00009,1000114,39.78
2020-04-07,U00483,1000083,69.7
2020-06-21,U00468,1000121,78.96
2020-09-11,U00295,1000084,70.64
2020-03-11,U00400,1000161,58.79
2020-04-23,U00303,1000156,27.28
2020-04-16,U00288,1000120,88.71
2020-06-17,U00450,1000024,41.11
2020-03-20,U00164,1000020,54.75
2020-08-20,U00461,1000186,30.0
2020-08-13,U00398,1000049,79.38
2020-05-23,U00073,1000093,84.69
2020-01-16,U00126,1000057,64.51
2020-06-12,U00422,1000158,50.36
2020-03-26,U00139,1000081,50.56
2020-06-20,U00452,1000137,23.81
2020-11-07,U00490,1000152,61.88
2020-05-24,U00031,1000188,88.17
2020-09-26,U00258,1000072,28.33
2020-07-14,U00358,1000002,33.03
2020-04-05,U00151,1000006,7.71
2020-11-25,U00215,1000020,39.65
2020-03-15,U00320,1000097,57.19
2020-10-15,U00388,1000080,15.13
2020-05-15,U00141,1000050,71.39
2020-08-10,U00083,1000150,17.08
2020-01-04,U00026,1000083,56.94
2020-06-05,U00161,1000184,40.25
2020-01-21,U00222,1000165,35.45
2020-03-11,U00313,1000194,8.25
2020-05-11,U00289,1000193,58.44
2020-09-02,U00370,1000183,72.08
2020-08-03,U00474,1000017,18.15
2020-02-17,U00083,1000182,27.09
2020-06-12,U00173,1000020,43.79
2020-02-16,U00205,1000139,10.84
2020-07-21,U00404,1000101,70.29
2020-09-27,U00045,1000053,47.16
2020-02-25,U00466,1000066,26.38
2020-01-21,U00349,1000142,7.28
2020-11-27,U00357,1000057,50.0
2020-01-08,U00388,1000059,94.3
2020-03-17,U00163,1000082,41.43
2020-11-22,U00202,1000004,52.96
2020-05-16,U00012,1000171,72.19
2020-07-18,U00034,1000010,23.81
2020-01-07,U00117,1000149,51.2
2020-06-23,U00041,1000148,87.87
2020-09-27,U00084,1000101,25.0
2020-09-01,U00468,1000160,74.96
2020-05-09,U00284,1000095,53.02
2020-03-27,U00103,1000193,62.12
2020-06-07,U00167,1000066,41.91
2020-11-10,U00231,1000007,46.88
2020-11-22,U00262,1000197,43.13
2020-03-04,U00021,1000099,80.64
2020-12-28,U00105,1000051,76.42
2020-12-24,U00152,1000176,68.38
2020-10-27,U00155,1000092,48.6
2020-11-21,U00117,1000145,88.68
2020-05-07,U00261,1000006,34.13
2020-04-27,U00092,1000085,24.4
2020-12-13,U00368,1000083,48.04
2020-07-20,U00385,1000042,91.56
2020-08-18,U00305,1000073,79.73
2020-11-28,U00480,1000063,12.3
2020-02-01,U00436,1000007,63.21
2020-01-09,U00476,1000000,33.52
2020-07-24,U00290,1000040,14.14
2020-06-07,U00330,1000048,96.27
2020-12-12,U00038,1000071,44.24
2020-01-10,U00394,1000008,89.46
2020-05-05,U00134,1000116,92.43
2020-04-04,U00470,1000162,74.96
2020-11-26,U00015,1000121,21.41
2020-02-03,U00371,1000060,47.79
2020-10-23,U00285,1000069,30.39
2020-12-19,U00245,1000016,73.75
2020-03-07,U00033,1000101,68.73
2020-01-02,U00254,1000110,83.06
2020-07-06,U00498,1000003,59.22
2020-01-22,U00032,1000197,87.38
2020-12-10,U00368,1000122,24.05
2020-05-01,U00343,1000069,95.54
2020-04-08,U00353,1000114,81.17
2020-11-02,U00447,1000144,83.53
2020-07-18,U00487,1000179,50.92
2020-04-23,U00434,1000190,9.45
2020-06-03,U00306,1000094,47.89
2020-08-18,U00083,1000095,66.91
2020-06-24,U00282,1000138,18.7
2020-12-21,U00177,1000104,21.35
2020-07-12,U00239,1000088,77.13
2020-03-27,U00344,1000192,88.61
2020-11-18,U00208,1000092,95.37
2020-02-20,U00129,1000035,36.28
2020-06-21,U00238,1000115,75.85
2020-11-06,U00455,1000010,37.28
2020-11-05,U00306,1000087,55.78
2020-12-06,U00435,1000146,18.12
2020-04-27,U00354,1000101,12.68
2020-07-04,U00256,1000139,8.95
2020-02-19,U00002,1000065,92.84
2020-11-06,U00378,1000058,69.3
2020-06-16,U00059,1000083,73.79
2020-06-18,U00479,1000101,54.17
2020-07-08,U00295,1000089,75.48
2020-12-25,U00054,1000057,65.2
2020-08-05,U00427,1000177,89.15
2020-04-23,U00000,1000129,80.19
2020-08-05,U00468,1000018,70.32
2020-05-08,U00386,1000103,33.47
2020-04-18,U00326,1000024,94.45
2020-04-01,U00008,1000007,32.8
2020-04-06,U00423,1000198,68.97
2020-02-09,U00231,1000030,44.66
2020-06-22,U00206,1000002,70.59
2020-05-11,U00198,1000095,24.59
2020-07-20,U00301,1000122,64.71
2020-10-02,U00347,1000125,96.84
2020-08-11,U00179,1000007,29.04
2020-08-28,U00408,1000098,75.77
2020-02-14,U00352,1000150,63.3
2020-06-22,U00251,1000006,40.72
2020-08-25,U00463,1000022,49.64
2020-09-03,U00042,1000062,73.08
2020-12-21,U00472,1000024,47.74
2020-12-11,U00123,1000154,97.5
2020-01-11,U00158,1000141,78.05
2020-08-07,U00314,1000105,13.93
2020-11-05,U00303,1000172,78.4
2020-09-15,U00035,1000128,22.04
2020-05-23,U00289,1000099,80.32
2020-09-21,U00370,1000012,28.8
2020-02-23,U00264,1000125,21.35
2020-08-10,U00437,1000041,8.74
2020-10-11,U00218,1000028,69.56
2020-02-07,U00246,1000124,28.41
2020-07-25,U00381,1000167,90.11
2020-07-02,U00154,1000046,26.0
2020-11-19,U00432,1000126,26.5
2020-08-26,U00358,1000029,14.54
2020-03-05,U00379,1000154,57.9
2020-08-16,U00187,1000178,45.42
2020-12-17,U00459,1000177,39.62
2020-09-04,U00214,1000121,8.15
2020-07-18,U00359,1000108,11.29
2020-02-09,U00449,1000170,38.62
2020-07-17,U00470,1000062,90.22
2020-03-04,U00012,1000041,13.12
2020-03-22,U00100,1000114,67.03
2020-09-12,U00285,1000067,49.92
2020-11-06,U00298,1000105,15.89
2020-01-08,U00103,1000037,33.23
2020-12-23,U00200,1000002,39.95
2020-09-26,U00006,1000028,54.31
2020-05-19,U00271,1000002,33.51
2020-03-11,U00471,1000062,85.9
2020-04-07,U00339,1000121,49.96
2020-04-04,U00088,1000099,56.99
2020-11-18,U00439,1000018,18.73
2020-03-28,U00261,1000037,85.95
2020-02-16,U00262,1000018,58.22
2020-04-21,U00385,1000105,83.94
2020-06-08,U00423,1000067,43.2
2020-07-02,U00445,1000082,78.38
2020-01-07,U00343,1000185,92.49
2020-07-15,U00310,1000057,75.37
2020-03-16,U00314,1000130,88.54
2020-11-28,U00386,1000162,19.78
2020-10-17,U00147,1000127,77.67
2020-07-20,U00015,1000106,11.24
2020-02-23,U00456,1000198,18.68
2020-11-02,U00189,1000071,41.97
2020-08-21,U00413,1000087,33.53
2020-09-20,U00167,1000078,85.41
2020-08-17,U00249,1000098,76.2
2020-12-19,U00355,1000143,91.8
2020-10-20,U00338,1000146,17.9
2020-06-03,U00354,1000125,96.67
2020-09-17,U00315,1000161,10.92
2020-11-09,U00478,1000069,87.23
2020-10-17,U00116,1000080,92.12
2020-06-08,U00289,1000048,37.76
2020-05-07,U00422,1000085,53.66
2020-07-09,U00135,1000153,44.84
2020-11-07,U00393,1000156,88.71
2020-03-26,U00394,1000176,32.73
2020-11-22,U00185,1000182,56.02
2020-06-07,U00408,1000118,59.68
2020-03-04,U00370,1000185,87.36
2020-11-08,U00105,1000153,79.25
2020-06-06,U00454,1000165,81.1
2020-06-08,U00200,1000123,72.4
2020-10-15,U00275,1000087,18.76
2020-10-03,U00129,1000031,95.85
2020-09-13,U00001,1000017,22.76
2020-05-16,U00232,1000140,59.86
2020-05-17,U00290,1000107,23.72
2020-01-14,U00321,1000125,60.96
2020-08-14,U00198,1000080,16.23
2020-03-04,U00185,1000194,80.32
2020-01-02,U00433,1000017,31.07
2020-09-18,U00137,1000032,78.68
2020-12-22,U00216,1000052,8.75
2020-11-19,U00030,1000002,15.47
2020-10-24,U00141,1000072,45.4
2020-04-08,U00316,1000154,58.64
2020-05-18,U00181,1000060,19.26
2020-09-19,U00162,1000195,25.67
2020-07-07,U00277,1000157,6.64
2020-03-03,U00292,1000189,62.73
2020-05-26,U00248,1000031,13.99
2020-07-08,U00123,1000117,62.3
2020-03-08,U00143,1000027,5.3
2020-11-10,U00222,1000148,85.92
2020-07-15,U00109,1000059,14.43
2020-02-14,U00364,1000113,46.6
2020-12-13,U00435,1000157,75.57
2020-01-18,U00391,1000069,24.28
2020-11-16,U00223,1000134,37.18
2020-01-16,U00259,1000157,41.46
2020-08-20,U00105,1000095,18.58
2020-02-20,U00428,1000178,69.23
2020-03-26,U00206,1000053,25.49
2020-06-13,U00140,1000063,72.2
2020-04-13,U00307,1000120,95.3
2020-11-19,U00124,1000165,70.57
2020-08-23,U00409,1000005,41.55
2020-06-12,U00195,1000005,51.15
2020-12-15,U00465,1000108,13.41
2020-05-12,U00117,1000068,39.46
2020-05-16,U00080,1000043,25.6
2020-10-21,U00264,1000153,54.91
2020-04-28,U00018,1000097,39.27
2020-04-03,U00362,1000040,13.68
2020-12-18,U00025,1000064,12.45
2020-05-15,U00076,1000075,18.31
2020-07-09,U00445,1000047,26.53
2020-05-06,U00266,1000017,26.79
2020-02-20,U00026,1000146,66.53
2020-12-06,U00147,1000140,49.2
2020-07-06,U00120,1000004,80.93
2020-04-20,U00364,1000019,11.33
2020-02-09,U00418,1000045,55.19
2020-08-18,U00389,1000094,72.98
2020-03-18,U00477,1000047,28.09
2020-01-11,U00437,1000043,77.04
2020-09-27,U00010,1000128,52.42
2020-01-13,U00069,1000042,9.54
2020-03-28,U00067,1000061,86.0
2020-06-19,U00400,1000071,48.47
2020-08-06,U00363,1000028,72.06
2020-03-21,U00310,1000193,8.97
2020-07-05,U00000,1000073,48.31
2020-08-22,U00386,1000101,56.73
2020-12-13,U00455,1000134,48.86
2020-11-17,U00181,1000155,59.28
2020-12-13,U00384,1000064,54.21
2020-07-06,U00257,1000127,16.87
2020-01-07,U00037,1000153,98.5
2020-05-04,U00309,1000105,40.96
2020-05-12,U00012,1000080,50.8
2020-01-07,U00222,1000198,65.01
2020-03-15,U00442,1000151,79.31
2020-12-05,U00332,1000077,42.26
2020-03-01,U00461,1000058,89.94
2020-05-16,U00204,1000119,72.01
2020-06-07,U00237,1000033,44.09
2020-01-08,U00485,1000037,89.32
2020-02-10,U00191,1000013,37.95
2020-07-21,U00446,1000110,12.34
2020-05-12,U00420,1000131,56.85
2020-01-28,U00433,1000122,11.37
2020-06-07,U00158,1000129,20.6
2020-02-05,U00381,1000182,57.79
2020-01-01,U00260,1000055,64.28
2020-06-01,U00229,1000103,36.4
2020-10-15,U00177,1000159,35.7
2020-06-02,U00410,1000132,60.05
2020-08-25,U00249,1000110,76.78
2020-01-22,U00399,1000140,73.49
2020-10-17,U00034,1000039,92.7
2020-07-11,U00338,1000182,46.35
2020-12-21,U00136,1000036,18.37
2020-04-03,U00315,1000098,30.92
2020-04-02,U00022,1000077,6.14
2020-03-07,U00214,1000145,23.2
2020-03-14,U00280,1000145,28.98
2020-04-01,U00033,1000041,85.73
2020-05-24,U00247,1000016,25.59
2020-03-22,U00252,1000029,12.52
2020-08-26,U00460,1000087,62.98
2020-06-28,U00240,1000066,59.24
2020-09-27,U00379,1000084,64.36
2020-06-17,U00079,1000170,69.1
2020-12-19,U00266,1000174,31.22
2020-10-25,U00459,1000062,26.26
